Num,Ligand_SMILES,Product_SMILES,Temp (K),G,ee (%),L_Num,L_DFT,L_Type,P_Num,R_Type,Data_Type,Doi,Ligand_Compound_Name,Product_Compound_Name,Unnamed: 15
2267,C1(C2=NC(C3=N[C@@H](CC4=CC=CC=C4)CO3)=CC=C2)=NC(C5=N[C@@H](CC6=CC=CC=C6)CO5)=CC=C1,O=C(NC1=CC=CC=C1)[C@H](CC)CCC2CCCCC2,268.15,0.0833,-8,L38,Ligand_258,Pyox,P_48,NiH,HTE,10.1038/s41586-018-0669-y,"6,6'-bis((S)-4-benzyl-4,5-dihydrooxazol-2-yl)-2,2'-bipyridine",(R)-4-cyclohexyl-2-ethyl-N-phenylbutanamide,
3323,[H][C@]12N=C(C3=N[C@@]4([H])[C@@](CC5=C4C=CC=C5)([H])O3)O[C@@]1([H])CC6=C2C=CC=C6,O=C([C@@](/C=C/C%35CC%35)(C#N)CCCC%36=CC=CC=C%36)OCC,273.15,1.5982,-90,L399,Ligand_19,Biox,P_2925,C(sp3)-C(sp2),literature,10.1038/s41557-020-00609-7,"(3aR,3'aR,8aS,8'aS)-3a,3'a,8a,8'a-tetrahydro-8H,8'H-2,2'-biindeno[1,2-d]oxazole","ethyl (S,E)-2-cyano-2-(2-cyclopropylvinyl)-5-phenylpentanoate",
3656,C1CC[C@H]([C@H]2CCCCN2)NC1,O=C(OCCC[C@H](C1=CC=C(C(OC)=O)C=C1)B2OC(C)(C)C(C)(C)O2)C3CCCCC3,323.15,0.7402,-52,L360,Ligand_233,Diamine,P_266,3-Component,literature,10.1038/s41929-020-00523-8,"(2R,2'R)-2,2'-bipiperidine","methyl (R)-4-(4-((cyclohexanecarbonyl)oxy)-1-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)butyl)benzoate",
1139,CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C,O=C(C1=CC=CC=C1)N[C@@H](C2CCN(S(C3=CC=C(C=C3)C)(=O)=O)CC2)CC,303.15,0.5631,-44,L26,Ligand_63,Box,P_24,NiH,HTE,10.1038/s41467-021-22983-7,"(4S,4'S)-2,2'-(propane-2,2-diyl)bis(4-benzyl-4,5-dihydrooxazole)",(R)-N-(1-(1-tosylpiperidin-4-yl)propyl)benzamide,
2258,C1(C2=N[C@H](C3=CC=CC=C3)CO2)=NC(C4=N[C@H](C5=CC=CC=C5)CO4)=CC=C1,O=C(NC1=CC=CC=C1)[C@H](CC)CCC2CCCCC2,268.15,0.0484,-5,L27,Ligand_326,Pybox,P_48,NiH,HTE,10.1038/s41586-018-0669-y,"2,6-bis((R)-4-phenyl-4,5-dihydrooxazol-2-yl)pyridine",(R)-4-cyclohexyl-2-ethyl-N-phenylbutanamide,
5738,C1(C2=N[C@@H](C3=CC=CC=C3)[C@@H](C4=CC=CC=C4)O2)=CC=CC(C5=N[C@@H](C6=CC=CC=C6)[C@@H](C7=CC=CC=C7)O5)=N1,FC1=CC=C(C=C1)C1=N[C@H]2C=CC=C[C@]2(C1)C(=O)OC(C)(C)C,328.15,1.5087,-82,L418,Ligand_350,Pybox,P_3032,Others,literature,10.31635/ccschem.021.202000671,"2,6-bis((4S,5R)-4,5-diphenyl-4,5-dihydrooxazol-2-yl)pyridine","tert-butyl (3aS,7aS)-2-(4-fluorophenyl)-3,7a-dihydro-3aH-indole-3a-carboxylate",
845,C1(C2=N[C@@H](CC3=CC=CC=C3)CO2)=NC(C4=N[C@@H](CC5=CC=CC=C5)CO4)=CC=C1,O=C(C1=CC=CC=C1)[C@@H](CC)C2=CC=CC=C2,278.15,0.1427,-13,L32,Ligand_328,Pybox,P_66,C(sp3)-C(sp2),HTE,10.1021/ja909689t,"2,6-bis((S)-4-benzyl-4,5-dihydrooxazol-2-yl)pyridine","(S)-1,2-diphenylbutan-1-one",
1788,CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C,O=C1N(CCC1)[C@H](C)CCCN2C(C3=C(C2=O)C=CC=C3)=O,273.15,0.155,-14,L26,Ligand_63,Box,P_39,NiH,HTE,10.1038/s41467-021-22983-7,"(4S,4'S)-2,2'-(propane-2,2-diyl)bis(4-benzyl-4,5-dihydrooxazole)","(R)-2-(4-(2-oxopyrrolidin-1-yl)pentyl)isoindoline-1,3-dione",
5345,FC(C1=CN=C(C2=N[C@@H](C(C)(C)C)CO2)C=C1)(F)F,C1(=CCCCC1)C[C@]1(CN(C2=CC=C(C=C12)C)C(=O)OC(C)(C)C)C,298.15,1.4885,-85,L73,Ligand_386,Pyox,P_3818,Cyclization,literature,10.1021/jacs.9b03863,"(S)-4-(tert-butyl)-2-(5-(trifluoromethyl)pyridin-2-yl)-4,5-dihydrooxazole","tert-butyl (R)-3-(cyclohex-1-en-1-ylmethyl)-3,5-dimethylindoline-1-carboxylate",
551,C1(C2=N[C@@H](CC3=CC=CC=C3)CO2)=NC=CC=C1,O=C([C@H](/C=C/C1=CC=CC=C1)CC)C2=CC=CC=C2,283.15,0.1506,-13,L5,Ligand_356,Pyox,P_13,C(sp3)-C(sp2),HTE,10.1021/ja1017046,"(S)-4-benzyl-2-(pyridin-2-yl)-4,5-dihydrooxazole","(S,E)-2-ethyl-1,4-diphenylbut-3-en-1-one",
5206,FC(C1=CN=C(C2=N[C@@H](C(C)(C)C)CO2)C=C1)(F)F,C(CCCCC)[C@@]1(C(N(C2=CC=CC=C12)C)=O)C1=CC=CC=C1,298.15,0.6201,-48,L73,Ligand_386,Pyox,P_56,Cyclization,literature,10.1038/s42004-020-0292-3,"(S)-4-(tert-butyl)-2-(5-(trifluoromethyl)pyridin-2-yl)-4,5-dihydrooxazole",(R)-3-hexyl-1-methyl-3-phenylindolin-2-one,
460,C[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C)CO3)=N2)OC1,O=S([C@@H](CCCC)CCCCCCN1C2=C(C=C1)C=CC=C2)(C)=O,303.15,0.0348,-3,L47,Ligand_330,Pybox,P_11,NiH,HTE,10.1021/jacs.9b09415,"2,6-bis((S)-4-methyl-4,5-dihydrooxazol-2-yl)pyridine",(S)-1-(7-(methylsulfonyl)undecyl)-1H-indole,
2020,C1(C2(C3=NC(C4=CCCC=C4)=CO3)CCCC2)=NC(C5=CCCC=C5)=CO1,O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@H](C)CC2CCN(S(C3=CC=C(C=C3)C)(=O)=O)CC2,263.15,0.5788,-50,L25,Ligand_62,Box,P_43,NiH,HTE,10.1002/anie.202011339,"2,2'-(cyclopentane-1,1-diyl)bis(4-(cyclohexa-1,5-dien-1-yl)oxazole)",ethyl (R)-4-(2-methyl-3-(1-tosylpiperidin-4-yl)propanamido)benzoate,
3962,CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4,C1(CCCC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C,298.15,1.3708,-82,L106,Ligand_243,Diamine,P_225,C(sp3)-C(sp3),literature,10.1021/ja4054114,"(1R,2R)-N1,N2-dimethyl-1,2-di(naphthalen-1-yl)ethane-1,2-diamine",tert-butyl (R)-2-cyclopentylpyrrolidine-1-carboxylate,
949,CC(C1=N[C@H](CO1)C2=CC=CC=C2)(C)C3=N[C@H](CO3)C4=CC=CC=C4,ClC1=CC=C([C@@H](C2=CC=CC=C2)CC)C=C1,303.15,0.575,-44,L21,Ligand_59,Box,P_268,NiH,HTE,10.1002/ange.202010386,"(4S,4'S)-2,2'-(propane-2,2-diyl)bis(4-phenyl-4,5-dihydrooxazole)",(R)-1-chloro-4-(1-phenylpropyl)benzene,
3870,CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2,CC(C[C@H]1NCCC1)C,273.15,1.5982,-90,L102,Ligand_241,Diamine,P_136,C(sp3)-C(sp3),literature,10.1021/jacs.0c13034,"(1R,2R)-1,2-bis(2-ethylphenyl)-N1,N2-dimethylethane-1,2-diamine",(S)-2-isobutylpyrrolidine,
3759,CN[C@@H](C1=CC=CC=C1)[C@@H](NC)C2=CC=CC=C2,FC1=CC=C(C=C1)CCC[C@@H](CCC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1)CCCC,298.15,1.7445,-90,L110,Ligand_229,Diamine,P_312,C(sp3)-C(sp3),literature,10.1021/ja2079515,"(1S,2S)-N1,N2-dimethyl-1,2-diphenylethane-1,2-diamine","(S)-4-(3-(4-fluorophenyl)propyl)-N,N-diphenyloctanamide",
533,[H][C@@]12N=C(C3(C4=N[C@]5([H])[C@](CC6=C5C=CC=C6)([H])O4)CCCCC3)O[C@]1([H])CC7=C2C=CC=C7,O=C(N(CC1=CC=CC=C1)C2=CC=CC=C2)[C@H](CC)CCCCCC,273.15,0.2495,-23,L33,Ligand_72,Box,P_12,C(sp3)-C(sp3),HTE,10.1021/ja0506509,"(3aS,3a'S,8aR,8a'R)-2,2'-(cyclohexane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)",(R)-N-benzyl-2-ethyl-N-phenyloctanamide,
3263,C1(C2=N[C@@H](C3=CC=CC=C3)CO2)=N[C@@H](C4=CC=CC=C4)CO1,C1(=CC=CC=C1)CC[C@H](CCCCCCCC)P(OCC)(OCC)=O,291.15,0.0116,-1,L376,Ligand_18,Biox,P_870,NiH,literature,10.1021/jacs.9b09415,"(4S,4'S)-4,4'-diphenyl-4,4',5,5'-tetrahydro-2,2'-bioxazole",diethyl (S)-(1-phenylundecan-3-yl)phosphonate,
4348,C1(C2(CC2)C3=N[C@H](C(C=CC=C4)=C4C5)[C@H]5O3)=N[C@H]6[C@H](CC7=C6C=CC=C7)O1,COC1=CC=C(C=C1)/C=C/[C@H](CCC\C=C/C1=CC=CC=C1)C1=CC=CC=C1,273.15,2.1125,-96,L437,Ligand_88,Box,P_3297,RCC,literature,10.1021/ja508067c,"(3aR,3a'R,8aS,8a'S)-2,2'-(cyclopropane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)","((S,1Z,7E)-8-(4-methoxyphenyl)octa-1,7-diene-1,6-diyl)dibenzene",
1830,[H][C@@]12N=C(C3(CC3)C4=N[C@]5([H])[C@](CC6=C5C=CC=C6)([H])O4)O[C@]1([H])CC7=C2C=CC=C7,O=C1N(CCC1)[C@@H](C)CCCC2=CC=CC=C2,273.15,0.8049,-63,L23,Ligand_71,Box,P_40,NiH,HTE,10.1038/s41467-021-22983-7,"(3aS,3a'S,8aR,8a'R)-2,2'-(cyclopropane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)",(S)-1-(5-phenylpentan-2-yl)pyrrolidin-2-one,
4503,CC([C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)(C)C)CO3)=N2)OC1)(C)C,O1C(=CC=C1)[C@H](CC(=C)C1=CC=CC=C1)O,298.15,1.3018,-80,L19,Ligand_325,Pybox,P_970,RCC,literature,10.1039/c3cc49859j,"2,6-bis((S)-4-(tert-butyl)-4,5-dihydrooxazol-2-yl)pyridine",(S)-1-(furan-2-yl)-3-phenylbut-3-en-1-ol,
5803,[H][C@@]12N=C(C3(CC3)C4=N[C@]5([H])[C@](CC6=C5C=CC=C6)([H])O4)O[C@]1([H])CC7=C2C=CC=C7,F/C(=C(/C(=O)OCC)\C=1C=C(C=CC1)C)/[C@H](C)C1=CC=CC=C1,303.15,1.7738,-90,L23,Ligand_71,Box,pplus_42,RCC,literature,10.1002/anie.202113209,"(3aS,3a'S,8aR,8a'R)-2,2'-(cyclopropane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)","ethyl (R,E)-3-fluoro-4-phenyl-2-(m-tolyl)pent-2-enoate",
5230,N#C/C(C1=N[C@H](CO1)C(C)C)=C2N[C@H](CO/2)C(C)C,C[C@@]12N(C3=CC=CC=C3C1)C(C1=CC=CC=C12)=O,353.15,1.931,-88,L67,Ligand_150,Box,P_741,Cyclization,literature,10.1002/anie.201707134,"(E)-2-((S)-4-isopropyl-4,5-dihydrooxazol-2-yl)-2-((S)-4-isopropyloxazolidin-2-ylidene)acetonitrile","(R)-10b-methyl-10b,11-dihydro-6H-isoindolo[2,1-a]indol-6-one",
4060,CC(C)(C)C[C@H]1COC(C2=NC=CC3=C2C=CC=C3)=N1,C(C1=CC=CC=C1)N(C(C[C@@H](CCC)C1CCCCC1)=O)C1=CC=CC=C1,278.15,1.6886,-91,L297,Ligand_428,Pyox,P_2160,C(sp3)-C(sp3),literature,10.1126/science.aaz3855,"(S)-2-(isoquinolin-1-yl)-4-neopentyl-4,5-dihydrooxazole",(R)-N-benzyl-3-cyclohexyl-N-phenylhexanamide,
1603,CC(C1=N[C@]2([H])[C@](CC3=C2C=CC=C3)([H])O1)(C4=N[C@]5([H])[C@](CC6=C5C=CC=C6)([H])O4)CC7=N[C@]8([H])[C@](CC9=C8C=CC=C9)([H])O7,O=C(C(CCCC1CCCCC1)C)NC2=CC=CC=C2,263.15,0.0853,-7,L40,Ligand_69,Box,P_356,NiH,HTE,10.1002/anie.202011339,"(3aS,3a'S,3a''S,8aR,8a'R,8a''R)-2,2',2''-(propane-1,2,2-triyl)tris(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)",5-cyclohexyl-2-methyl-N-phenylpentanamide,
2239,CC([C@@H]1N=C(C2=NC3=CC=CC=C3C=C2)OC1)(C)C,O=C(NC1=CC=CC=C1)[C@H](CC)CCC2CCCCC2,268.15,0.0024,0,L8,Ligand_359,Pyox,P_48,NiH,HTE,10.1038/s41586-018-0669-y,"(S)-4-(tert-butyl)-2-(quinolin-2-yl)-4,5-dihydrooxazole",(R)-4-cyclohexyl-2-ethyl-N-phenylbutanamide,
640,C1(C2=N[C@@H](CC3=CC=CC=C3)CO2)=NC=CC=C1,N#C[C@H](C1CCCCC1)C2=CC=CC=C2,248.15,0.134,-14,L5,Ligand_356,Pyox,P_16,C(sp3)-C(sp2),HTE,10.1021/ja303442q,"(S)-4-benzyl-2-(pyridin-2-yl)-4,5-dihydrooxazole",(R)-2-cyclohexyl-2-phenylacetonitrile,
6359,CC(C1=N[C@H](C2=CC=CC=C2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O1)(CC5=CC=CC=C5)C6=N[C@H](C7=CC=CC=C7)C(C8=CC=CC=C8)(C9=CC=CC=C9)O6,O=C(O[C@@H](CCCC1=CSC=C1)CCC2=CC=CC=C2)C3=CC=CC=C3,263.15,1.9158,-95,L496,Ligandplus_24,Box,pplus_570,C(sp3)-C(sp3),literature,10.1021/jacs.2c04358,"(4R,4'R)-2,2'-(1-phenylpropane-2,2-diyl)bis(4,5,5-triphenyl-4,5-dihydrooxazole)",(S)-1-phenyl-6-(thiophen-3-yl)hexan-3-yl benzoate,
968,FC(C1=CN=C(C2=N[C@@H](C3=CC=CC=C3)CO2)C=C1)(F)F,CC[C@H](C1=CC=CC=C1)C2=CC=C(C=C2)C(F)(F)F,303.15,0.3157,-26,L14,Ligand_362,Pyox,P_645,NiH,HTE,10.1002/ange.202010386,"(S)-4-phenyl-2-(5-(trifluoromethyl)pyridin-2-yl)-4,5-dihydrooxazole",(R)-1-(1-phenylpropyl)-4-(trifluoromethyl)benzene,
5564,ClC(C=C1)=CC=C1[C@@H](CO2)N=C2C3=CC=CC(C4=N[C@@H](C5=CC=C(Cl)C=C5)CO4)=N3,ClC=1C=C2[C@](C(N(C2=CC1)C(=O)OC12CC3CC(CC(C1)C3)C2)=O)([N+](=O)[O-])CC2=CC=CC=C2,273.15,1.9886,-95,L124,Ligand_471,Pyox,P_363,Others,literature,10.1021/acscatal.1c04460,"2,6-bis((S)-4-(4-chlorophenyl)-4,5-dihydrooxazol-2-yl)pyridine",adamantan-1-yl (R)-3-benzyl-5-chloro-3-nitro-2-oxoindoline-1-carboxylate,
124,[C@H]1(N=C(C2=N[C@@H](CC3=CC=CC=C3)CO2)OC1)CC4=CC=CC=C4,O=C(C1=CC=CC=C1)N[C@@H](C2=CC=C(C)C=C2)CC,303.15,0.1158,-10,L45,Ligand_3,Biox,P_4,NiH,HTE,10.1002/anie.202011342,"(4S,4'S)-4,4'-dibenzyl-4,4',5,5'-tetrahydro-2,2'-bioxazole",(R)-N-(1-(p-tolyl)propyl)benzamide,
1684,C1(C2=N[C@@H](CC3=CC=CC=C3)CO2)=NC=CC=C1,O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@H](C)CCC2=CC=CC=C2,263.15,0.5257,-41,L5,Ligand_356,Pyox,P_37,NiH,HTE,10.1002/anie.202011339,"(S)-4-benzyl-2-(pyridin-2-yl)-4,5-dihydrooxazole",ethyl (R)-4-(2-methyl-4-phenylbutanamido)benzoate,
2249,CC([C@@H]1N=C(C2(C3=N[C@@H](C(C)(C)C)CO3)CCCC2)OC1)(C)C,O=C(NC1=CC=CC=C1)[C@H](CC)CCC2CCCCC2,268.15,0.0294,-3,L18,Ligand_57,Box,P_48,NiH,HTE,10.1038/s41586-018-0669-y,"(4S,4'S)-2,2'-(cyclopentane-1,1-diyl)bis(4-(tert-butyl)-4,5-dihydrooxazole)",(R)-4-cyclohexyl-2-ethyl-N-phenylbutanamide,
4942,CCCC(CCC)[C@@H]1COC(C2=N[C@H](C(CCC)CCC)CO2)=N1,FC1=CC=C(C=C1)[C@@H](C(=O)OC(C)(C(C)(C)C)C)C,298.15,1.7445,-90,L137,Ligand_8,Biox,P_528,Photoredox,literature,10.1002/anie.201914175,"(4R,4'R)-4,4'-di(heptan-4-yl)-4,4',5,5'-tetrahydro-2,2'-bioxazole","2,3,3-trimethylbutan-2-yl (S)-2-(4-fluorophenyl)propanoate",
6050,C1(C(CC2=CC=CC3=C2C=CC=C3)(CC4=C(C=CC=C5)C5=CC=C4)C6=N[C@@H](C7=CC=CC=C7)[C@@H](C8=CC=CC=C8)O6)=N[C@@H](C9=CC=CC=C9)[C@@H](C%10=CC=CC=C%10)O1,O1C(=CC=C1)C(=O)OCCC[C@@H](C(F)(F)F)C(C1=CC=CC=C1)=O,263.15,1.8177,-94,L479,Ligandplus_7,Box,pplus_261,Others,literature,10.1021/acs.orglett.2c01208,"(4S,4'S,5R,5'R)-2,2'-(1,3-di(naphthalen-1-yl)propane-2,2-diyl)bis(4,5-diphenyl-4,5-dihydrooxazole)","(R)-4-benzoyl-5,5,5-trifluoropentyl furan-2-carboxylate",
3995,CCC([C@@H](CO1)N=C1C2=CC=CC(C3=N[C@@H](C(C)CC)CO3)=N2)C,O=C(OCC)CCC[C@@H](C)/C(C)=C/[Si](C1=CC=CC=C1)(C)C2=CC=CC=C2,298.15,2.3058,-96,L161,Ligand_340,Pybox,P_786,C(sp3)-C(sp3),literature,10.1002/anie.202102233,"2,6-bis((4S)-4-(sec-butyl)-4,5-dihydrooxazol-2-yl)pyridine","ethyl (R,E)-5,6-dimethyl-7-(methyldiphenylsilyl)hept-6-enoate",
156,C1(C2=N[C@H](C3=CC=CC=C3)CO2)=NC(C4=N[C@H](C5=CC=CC=C5)CO4)=CC=C1,O=C(C1=C(C=CC=C1)OC)N[C@H](C2=CC=C(C=C2)C)C,303.15,0.2972,-24,L27,Ligand_326,Pybox,P_6,NiH,HTE,10.1002/anie.202011342,"2,6-bis((R)-4-phenyl-4,5-dihydrooxazol-2-yl)pyridine",(S)-2-methoxy-N-(1-(p-tolyl)ethyl)benzamide,
2296,C1(C2=N[C@@H](C3=CC=CC=C3)CO2)=NC=CC=C1,CC[C@@H](NC(C1=CC=CC=C1)=O)CCC2CCCCC2,303.15,0.2225,-18,L3,Ligand_354,Pyox,P_50,NiH,HTE,10.1038/s41467-021-22983-7,"(S)-4-phenyl-2-(pyridin-2-yl)-4,5-dihydrooxazole",(R)-N-(1-cyclohexylpentan-3-yl)benzamide,
6390,CC(C1=N[C@H](C2=CC=CC=C2)CO1)(C)C3=N[C@H](C4=CC=CC=C4)CO3,CC(C)C[C@H](OC(C)=O)CCCOCC1=CC=CC=C1,263.15,0.4431,-40,L210,Ligand_80,Box,pplus_598,C(sp3)-C(sp3),literature,10.1021/jacs.2c04358,"(4R,4'R)-2,2'-(propane-2,2-diyl)bis(4-phenyl-4,5-dihydrooxazole)",(R)-1-(benzyloxy)-6-methylheptan-4-yl acetate,
4450,CCCC(CCC)[C@@H](CO1)N=C1C2=N[C@@H](C(CCC)CCC)CO2,C(C)(=O)C1=CC=C(C=C1)[C@H](CNS(=O)(=O)C1=CC=C(C=C1)C)C1=CC(=CC=C1)OC,263.15,1.0933,-78,L140,Ligand_33,Biox,P_658,RCC,literature,10.1021/jacs.7b03448,"(4S,4'S)-4,4'-di(heptan-4-yl)-4,4',5,5'-tetrahydro-2,2'-bioxazole",(S)-N-(2-(4-acetylphenyl)-2-(3-methoxyphenyl)ethyl)-4-methylbenzenesulfonamide,
1090,CC([C@@H]1N=C(CC2=N[C@@H](C(C)(C)C)CO2)OC1)(C)C,COC1=CC([C@H](C2=CC=CC=C2)CC3=CC=CC=C3)=CC=N1,303.15,0.2738,-22,L10,Ligand_55,Box,P_67,NiH,HTE,10.1002/ange.202010386,"bis((S)-4-(tert-butyl)-4,5-dihydrooxazol-2-yl)methane","(S)-4-(1,2-diphenylethyl)-2-methoxypyridine",
4303,C1(C2(CC2)C3=N[C@H](C(C=CC=C4)=C4C5)[C@H]5O3)=N[C@H]6[C@H](CC7=C6C=CC=C7)O1,ClCCC/C=C/[C@H](C)C1=CC=CC=C1,266.15,1.6158,-91,L437,Ligand_88,Box,P_3258,RCC,literature,10.1021/acs.orglett.7b00793,"(3aR,3a'R,8aS,8a'S)-2,2'-(cyclopropane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)","(S,E)-(7-chlorohept-3-en-2-yl)benzene",
2320,C1(C2=N[C@H]3[C@H](CC4=C3C=CC=C4)O2)=CC=CC(C5=N[C@H](C(C=CC=C6)=C6C7)[C@H]7O5)=N1,CC[C@@H](NC(C1=CC=CC=C1)=O)CCC2CCCCC2,303.15,0.3694,-30,L31,Ligand_327,Pybox,P_50,NiH,HTE,10.1038/s41467-021-22983-7,"2,6-bis((3aR,8aS)-3a,8a-dihydro-8H-indeno[1,2-d]oxazol-2-yl)pyridine",(R)-N-(1-cyclohexylpentan-3-yl)benzamide,
2941,C1(C2=N[C@@H](C3=CC(C=CC=C4)=C4C=C3)CO2)=N[C@@H](C5=CC=C(C=CC=C6)C6=C5)CO1,C1(CCCCC1)[C@@H](CC)NC(OCC1=CC=CC=C1)=O,298.15,1.3018,-80,L420,Ligand_23,Biox,P_361,NiH,literature,10.1021/jacs.0c01324,"(4S,4'S)-4,4'-di(naphthalen-2-yl)-4,4',5,5'-tetrahydro-2,2'-bioxazole",benzyl (R)-(1-cyclohexylpropyl)carbamate,
5560,C1(C2(CC2)C3=N[C@H](C(C=CC=C4)=C4C5)[C@H]5O3)=N[C@H]6[C@H](CC7=C6C=CC=C7)O1,C1(=CC=CC=C1)CC[C@H](C)C1=CC2=CC=CC=C2C=C1,288.15,1.8992,-93,L437,Ligand_88,Box,P_3386,Photoredox,literature,10.1021/acscatal.1c04314,"(3aR,3a'R,8aS,8a'S)-2,2'-(cyclopropane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)",(S)-2-(4-phenylbutan-2-yl)naphthalene,
289,C1(C2=N[C@@H](CC3=CC=CC=C3)CO2)=NC(C4=N[C@@H](CC5=CC=CC=C5)CO4)=CC=C1,COC(C=C1)=NC=C1[C@H](NC(C2=CC=CC=C2)=O)CC,303.15,0.0535,-4,L32,Ligand_328,Pybox,P_10,NiH,HTE,10.1002/anie.202011342,"2,6-bis((S)-4-benzyl-4,5-dihydrooxazol-2-yl)pyridine",(R)-N-(1-(6-methoxypyridin-3-yl)propyl)benzamide,
931,C1(C2(C3=N[C@@H](CC4=CC=CC=C4)CO3)CCCCC2)=N[C@@H](CC5=CC=CC=C5)CO1,CC[C@@H](C1CCCCC1)NC(OCC2=CC=CC=C2)=O,303.15,0.5175,-40,L34,Ligand_66,Box,P_68,NiH,HTE,10.1021/jacs.0c11630,"(4S,4'S)-2,2'-(cyclohexane-1,1-diyl)bis(4-benzyl-4,5-dihydrooxazole)",benzyl (S)-(1-cyclohexylpropyl)carbamate,
2910,C1(C2=N[C@@H](C3=CC=CC=C3)CO2)=N[C@@H](C4=CC=CC=C4)CO1,C1(CCCCC1)[C@@H](CCCC)NC(OCC1=CC=CC=C1)=O,298.15,1.6302,-88,L376,Ligand_18,Biox,P_2717,NiH,literature,10.1021/jacs.0c01324,"(4S,4'S)-4,4'-diphenyl-4,4',5,5'-tetrahydro-2,2'-bioxazole",benzyl (R)-(1-cyclohexylpentyl)carbamate,
4211,COC[C@@H]1N=C(C2=N[C@@H](COC)[C@H](C3=CC=CC=C3)O2)O[C@H]1C1=CC=CC=C1,COC1=CC=C(C=C1)[C@H](CC)C1=CC2=CC=CC=C2C=C1,228.15,1.4409,-92,L96,Ligand_12,Biox,P_3921,C(sp3)-C(sp2),literature,10.1021/ja408561b,"(4S,4'S,5S,5'S)-4,4'-bis(methoxymethyl)-5,5'-diphenyl-4,4',5,5'-tetrahydro-2,2'-bioxazole",(S)-2-(1-(4-methoxyphenyl)propyl)naphthalene,
5100,C[C@@H](CC)[C@H]1COC(C2=N[C@@H]([C@H](CC)C)CO2)=N1,CC(C[C@@H](C(=O)OC1CCCCC1)C1=CC(=NC=C1)C(F)(F)F)(C)C,293.15,1.7153,-90,L458,Ligand_24,Biox,P_3564,Photoredox,literature,10.1021/jacs.0c08823,"(4S,4'S)-4,4'-di((S)-sec-butyl)-4,4',5,5'-tetrahydro-2,2'-bioxazole","cyclohexyl (R)-4,4-dimethyl-2-(2-(trifluoromethyl)pyridin-4-yl)pentanoate",
2885,CC([C@H]1CN(C2=CC=C(OC)C=C2)C(C3=N[C@@H](C(C)C)CN3C4=CC=C(OC)C=C4)=N1)C,C1(=CC=CC=C1)[C@@H](C)NC(C1=CC=CC=C1)=O,303.15,1.6061,-87,L321,Ligand_265,Biim,P_987,NiH,literature,10.1021/jacs.0c01324,"(4S,4'S)-4,4'-diisopropyl-1,1'-bis(4-methoxyphenyl)-4,4',5,5'-tetrahydro-1H,1'H-2,2'-biimidazole",(R)-N-(1-phenylethyl)benzamide,
5139,[C@H]1(N=C(C2=N[C@@H](CC3=CC=CC=C3)CO2)OC1)CC4=CC=CC=C4,COC1=CC=C(C=C1)/C=C/C[C@@]1(C(N(C2=CC=C(C=C12)C)C)=O)C,298.15,1.7445,-90,L45,Ligand_3,Biox,P_3481,Cyclization,literature,10.1039/c9qo00744j,"(4S,4'S)-4,4'-dibenzyl-4,4',5,5'-tetrahydro-2,2'-bioxazole","(S,E)-3-(3-(4-methoxyphenyl)allyl)-1,3,5-trimethylindolin-2-one",
3872,CN[C@@H](C1=CC=CC=C1CC)[C@@H](NC)C2=C(CC)C=CC=C2,C1(CCCCC1)CC[C@@H](C)N1C(C2=CC=CC=C2C1=O)=O,273.15,0.1752,-16,L109,Ligand_242,Diamine,P_267,C(sp3)-C(sp3),literature,10.1021/jacs.0c13034,"(1S,2S)-1,2-bis(2-ethylphenyl)-N1,N2-dimethylethane-1,2-diamine","(R)-2-(4-cyclohexylbutan-2-yl)isoindoline-1,3-dione",
